,author_id,count,sum,prop,person__id,screen_name,party,person__surname,person__first_name,person__in_parlperiod,parltype,region,Name
274,874917828436078592,622,0,0.0,80393,DanyWagner_DA,gruene,Wagner,Daniela,"[17, 19]",Bund,Hesse,Daniela Wagner
275,872663038805016576,1258,0,0.0,80755,Martin_Hess_AfD,afd,Hess,Martin,[19],Bund,Baden-Württemberg,Martin Hess
276,19257571,398,0,0.0,79977,FlorianPronold,spd,Pronold,Florian,"[15, 16, 17, 18, 19]",Bund,Bavaria,Florian Pronold
277,784760007275515904,3013,0,0.0,80137,MuellerChemnitz,spd,Müller,Detlef,"[16, 18, 19]",Bund,Saxony,Detlef Müller
278,786498202832822272,321,0,0.0,80418,HellmichMdB,spd,Hellmich,Wolfgang,"[17, 18, 19]",Bund,North Rhine-Westphalia,Wolfgang Hellmich
279,794628172570619904,53,0,0.0,80782,StefanKeuterAfD,afd,Keuter,Stefan,[19],Bund,North Rhine-Westphalia,Stefan Keuter
280,796691290016583680,91,0,0.0,79907,GruebelMdb,cducsu,Grübel,Markus,"[15, 16, 17, 18, 19]",Bund,Baden-Württemberg,Markus Grübel
281,24178198,1133,0,0.0,79949,LoetzschMdB,linke,Lötzsch,Gesine,"[15, 16, 17, 18, 19]",Bund,Berlin,Gesine Lötzsch
282,2831760211,3,0,0.0,80564,AlexanderRadwan,cducsu,Radwan,Alexander,"[18, 19]",Bund,Bavaria,Alexander Radwan
283,802968497831739392,1467,0,0.0,80687,BraFDP,fdp,Brandenburg,Mario,[19],Bund,Rheinland-Pfalz,Mario Brandenburg
284,23447001,4,0,0.0,80317,AMattfeldt,cducsu,Mattfeldt,Andreas,"[17, 18, 19]",Bund,Lower Saxony,Andreas Mattfeldt
285,23296367,34,0,0.0,80774,Ingmar_Jung,cducsu,Jung,Ingmar,[19],Bund,Hesse,Ingmar Jung
286,22755312,1688,0,0.0,80779,KemmerichThL,fdp,Kemmerich,Thomas L.,[19],Bund,Thuringia,Thomas L. Kemmerich
287,22364234,1437,0,0.0,80719,MarcusFaber,fdp,Faber,Marcus,[19],Bund,Saxony-Anhalt,Marcus Faber
288,21791639,173,0,0.0,79995,swenschulz,spd,Schulz,Swen,"[15, 16, 17, 18, 19]",Bund,Berlin,Swen Schulz
289,819914159915667456,92,0,0.0,80849,StephPilsinger,cducsu,Pilsinger,Stephan,[19],Bund,Bavaria,Stephan Pilsinger
290,824210890354520064,173,0,0.0,80811,ProfMaier,afd,Maier,Lothar,[19],Bund,Baden-Württemberg,Lothar Maier
291,825019912083038208,236,0,0.0,80890,katrin_staffler,cducsu,Staffler,Katrin,[19],Bund,Bavaria,Katrin Staffler
292,827090742162100224,1402,0,0.0,80877,ManjaSchuele,spd,Schüle,Manja,[19],Bund,Brandenburg,Manja Schüle
293,21267421,969,0,0.0,80748,KatrinHelling,fdp,Helling-Plahr,Katrin,[19],Bund,North Rhine-Westphalia,Katrin Helling-Plahr
294,20986770,663,0,0.0,77212,Diether_Dehm,linke,Dehm,Diether,"[12, 16, 17, 18, 19]",Bund,Lower Saxony,Diether Dehm
295,20916357,276,0,0.0,80292,RuedigerKruse,cducsu,Kruse,Rüdiger,"[17, 18, 19]",Bund,Hamburg,Rüdiger Kruse
296,845213960060243968,142,0,0.0,80577,NinaScheer_SPD,spd,Scheer,Nina,"[18, 19]",Bund,Schleswig-Holstein,Nina Scheer
297,845282647261761536,1043,0,0.0,80535,KlausMindrup,spd,Mindrup,Klaus,"[18, 19]",Bund,Berlin,Klaus Mindrup
298,20534846,251,0,0.0,80008,gero_storjohann,cducsu,Storjohann,Gero,"[15, 16, 17, 18, 19]",Bund,Schleswig-Holstein,Gero Storjohann
299,849567328899616768,2401,0,0.0,80780,AchimKesslerMdB,linke,Kessler,Achim,[19],Bund,Hesse,Achim Kessler
300,19909974,237,0,0.0,80284,PascalKober,fdp,Kober,Pascal,"[17, 19]",Bund,Baden-Württemberg,Pascal Kober
301,19286748,303,0,0.0,78274,matschie,spd,Matschie,Christoph,"[12, 13, 14, 15, 19]",Bund,Thuringia,Christoph Matschie
302,24158261,2392,0,0.0,80808,HeikoMaas,spd,Maas,Heiko,[19],Bund,Saarland,Heiko Maas
303,44359035,879,0,0.0,80328,Ingrid_Nestle,gruene,Nestle,Ingrid,"[17, 19]",Bund,Schleswig-Holstein,Ingrid Nestle
304,2814949590,159,0,0.0,80254,michaelgrossmdb,spd,Groß,Michael,"[17, 18, 19]",Bund,North Rhine-Westphalia,Michael Groß
305,474013625,619,0,0.0,80113,KottingUhl,gruene,Kotting-Uhl,Sylvia,"[16, 17, 18, 19]",Bund,Baden-Württemberg,Sylvia Kotting-Uhl
306,480623844,526,0,0.0,80673,MargareteBause,gruene,Bause,Margarete,[19],Bund,Bavaria,Margarete Bause
307,481393623,69,0,0.0,80242,FrankeEdgar,spd,Franke,Edgar,"[17, 18, 19]",Bund,Hesse,Edgar Franke
308,140821364,3887,0,0.0,79951,DoroBaer,cducsu,Bär,Dorothee,"[15, 16, 17, 18, 19]",Bund,Bavaria,Dorothee Bär
309,516783036,2111,0,0.0,80288,danielakolbe,spd,Kolbe,Daniela,"[17, 18, 19]",Bund,Saxony,Daniela Kolbe
310,560467206,2183,0,0.0,79789,PetraPauMaHe,linke,Pau,Petra,"[14, 15, 16, 17, 18, 19]",Bund,Berlin,Petra Pau
311,563706584,313,0,0.0,80415,MTodtenhausen,fdp,Todtenhausen,Manfred,"[17, 19]",Bund,North Rhine-Westphalia,Manfred Todtenhausen
312,107806591,413,0,0.0,80756,fdp_hessel,fdp,Hessel,Katja,[19],Bund,Bavaria,Katja Hessel
313,106684561,324,0,0.0,79649,UteVogt,spd,Vogt,Ute,"[13, 14, 15, 17, 18, 19]",Bund,Baden-Württemberg,Ute Vogt
314,600984834,397,0,0.0,80289,JuttaKrellmann,linke,Krellmann,Jutta,"[17, 18, 19]",Bund,Lower Saxony,Jutta Krellmann
315,609972369,1913,0,0.0,80908,UllmannMdB,fdp,Ullmann,Andrew,[19],Bund,Bavaria,Andrew Ullmann
316,104100946,1779,0,0.0,80294,stephankuehn,gruene,Kühn,Stephan,"[17, 18, 19]",Bund,Saxony,Stephan Kühn
317,702653022,216,0,0.0,80373,SteffenSonja,spd,Steffen,Sonja Amalie,"[17, 18, 19]",Bund,Mecklenburg-Vorpommern,Sonja Amalie Steffen
318,727782559,1733,0,0.0,80460,MatthiasGastel,gruene,Gastel,Matthias,"[18, 19]",Bund,Baden-Württemberg,Matthias Gastel
319,99268600,354,0,0.0,80685,PeterBoehringer,afd,Boehringer,Peter,[19],Bund,Bavaria,Peter Boehringer
320,96783215,1136,0,0.0,79801,schneidercar,spd,Schneider,Carsten,"[14, 15, 16, 17, 18, 19]",Bund,Thuringia,Carsten Schneider
321,748851762,300,0,0.0,80221,MWBirkwald,linke,Birkwald,Matthias W.,"[17, 18, 19]",Bund,North Rhine-Westphalia,Matthias W. Birkwald
322,94363834,900,0,0.0,79494,groehe,cducsu,Gröhe,Hermann,"[13, 14, 15, 16, 17, 18, 19]",Bund,North Rhine-Westphalia,Hermann Gröhe
323,93845554,252,0,0.0,80884,BjoernSimon,cducsu,Simon,Björn,[19],Bund,Hesse,Björn Simon
324,93612750,122,0,0.0,80121,MichaelLeutert,linke,Leutert,Michael,"[16, 17, 18, 19]",Bund,Saxony,Michael Leutert
325,850993608,538,0,0.0,80729,SylviaGabelmann,linke,Gabelmann,Sylvia,[19],Bund,North Rhine-Westphalia,Sylvia Gabelmann
326,862714045,172,0,0.0,79969,FOstendorff,gruene,Ostendorff,Friedrich,"[15, 17, 18, 19]",Bund,North Rhine-Westphalia,Friedrich Ostendorff
327,89209507,678,0,0.0,80740,hacker_fdp,fdp,Hacker,Thomas,[19],Bund,Bavaria,Thomas Hacker
328,88630242,1402,0,0.0,80290,Oliver_Krischer,gruene,Krischer,Oliver,"[17, 18, 19]",Bund,North Rhine-Westphalia,Oliver Krischer
329,884382990,590,0,0.0,80181,MarcusWeinberg,cducsu,Weinberg,Marcus,"[16, 17, 18, 19]",Bund,Hamburg,Marcus Weinberg
330,888289790,437,0,0.0,77601,GregorGysi,linke,Gysi,Gregor,"[11, 12, 13, 14, 16, 17, 18, 19]",Bund,Berlin,Gregor Gysi
331,906847944,167,0,0.0,80546,WilfriedOellers,cducsu,Oellers,Wilfried,"[18, 19]",Bund,North Rhine-Westphalia,Wilfried Oellers
332,87281380,3229,0,0.0,80269,AndrejHunko,linke,Hunko,Andrej,"[17, 18, 19]",Bund,North Rhine-Westphalia,Andrej Hunko
333,143000381,1084,0,0.0,80534,IreneMihalic,gruene,Mihalic,Irene,"[18, 19]",Bund,North Rhine-Westphalia,Irene Mihalic
334,143351769,518,0,0.0,80805,NikolasLoebel,cducsu,Löbel,Nikolas,[19],Bund,Baden-Württemberg,Nikolas Löbel
335,974367631,193,0,0.0,80261,MechthildHeil,cducsu,Heil,Mechthild,"[17, 18, 19]",Bund,Rheinland-Pfalz,Mechthild Heil
336,150188536,302,0,0.0,79943,markuskurthmdb,gruene,Kurth,Markus,"[15, 16, 17, 18, 19]",Bund,North Rhine-Westphalia,Markus Kurth
337,257461232,1316,0,0.0,80298,SabineLeidig,linke,Leidig,Sabine,"[17, 18, 19]",Bund,Hesse,Sabine Leidig
338,179216369,138,0,0.0,80676,jensbeeck,fdp,Beeck,Jens,[19],Bund,Lower Saxony,Jens Beeck
339,170964436,582,0,0.0,80902,LindaTeuteberg,fdp,Teuteberg,Linda,[19],Bund,Brandenburg,Linda Teuteberg
340,282687385,460,0,0.0,80744,R_Hartwig_AfD,afd,Hartwig,Roland,[19],Bund,North Rhine-Westphalia,Roland Hartwig
341,288696645,2145,0,0.0,80922,PaulZiemiak,cducsu,Ziemiak,Paul,[19],Bund,North Rhine-Westphalia,Paul Ziemiak
342,292151515,3057,0,0.0,80484,ThomasHitschler,spd,Hitschler,Thomas,"[18, 19]",Bund,Rheinland-Pfalz,Thomas Hitschler
343,293066780,441,0,0.0,80141,ThomasOppermann,spd,Oppermann,Thomas,"[16, 17, 18, 19]",Bund,Lower Saxony,Thomas Oppermann
344,293522998,1475,0,0.0,80168,Petra_Sitte_MdB,linke,Sitte,Petra,"[16, 17, 18, 19]",Bund,Saxony-Anhalt,Petra Sitte
345,296121556,65,0,0.0,80478,GaHeinrich,spd,Heinrich,Gabriela,"[18, 19]",Bund,Bavaria,Gabriela Heinrich
346,299650387,1321,0,0.0,80003,jensspahn,cducsu,Spahn,Jens,"[15, 16, 17, 18, 19]",Bund,North Rhine-Westphalia,Jens Spahn
347,314534724,728,0,0.0,80817,pascalmeiser,linke,Meiser,Pascal,[19],Bund,Berlin,Pascal Meiser
348,316355056,623,0,0.0,80441,KarambaDiaby,spd,Diaby,Karamba,"[18, 19]",Bund,Saxony-Anhalt,Karamba Diaby
349,162398888,437,0,0.0,80875,felixschreiner,cducsu,Schreiner,Felix,[19],Bund,Baden-Württemberg,Felix Schreiner
350,332264734,1087,0,0.0,80084,HeikeHaensel,linke,Hänsel,Heike,"[16, 17, 18, 19]",Bund,Baden-Württemberg,Heike Hänsel
351,348460907,25,0,0.0,80213,PeterAumer,cducsu,Aumer,Peter,"[17, 19]",Bund,Bavaria,Peter Aumer
352,160906608,317,0,0.0,79715,Axel_Fischer,cducsu,Fischer,Axel E.,"[14, 15, 16, 17, 18, 19]",Bund,Baden-Württemberg,Axel E. Fischer
353,378693834,1156,0,0.0,79447,peteraltmaier,cducsu,Altmaier,Peter,"[13, 14, 15, 16, 17, 18, 19]",Bund,Saarland,Peter Altmaier
354,389682667,1047,0,0.0,80391,JoWadephul,cducsu,Wadephul,Johann David,"[17, 18, 19]",Bund,Schleswig-Holstein,Johann David Wadephul
355,392312829,4,0,0.0,79939,guenterkrings,cducsu,Krings,Günter,"[15, 16, 17, 18, 19]",Bund,North Rhine-Westphalia,Günter Krings
356,395912134,427,0,0.0,80358,armin_schuster,cducsu,Schuster,Armin,"[17, 18, 19]",Bund,Baden-Württemberg,Armin Schuster
357,159217491,692,0,0.0,80574,Johann_Saathoff,spd,Saathoff,Johann,"[18, 19]",Bund,Lower Saxony,Johann Saathoff
358,409203792,5112,0,0.0,79996,UweSchummer,cducsu,Schummer,Uwe,"[17, 18, 19, 15, 16]",Bund,North Rhine-Westphalia,Uwe Schummer
359,409258073,1479,0,0.0,80605,michael_thews,spd,Thews,Michael,"[18, 19]",Bund,North Rhine-Westphalia,Michael Thews
360,154064825,24,0,0.0,80260,MatthiasHeider,cducsu,Heider,Matthias,"[17, 18, 19]",Bund,North Rhine-Westphalia,Matthias Heider
361,426582569,2985,0,0.0,80732,StefanGelbhaar,gruene,Gelbhaar,Stefan,[19],Bund,Berlin,Stefan Gelbhaar
362,150372237,148,0,0.0,80228,HeikeBrehmerMdB,cducsu,Brehmer,Heike,"[17, 18, 19]",Bund,Saxony-Anhalt,Heike Brehmer
363,449619355,2471,0,0.0,80637,JensZSPD,spd,Zimmermann,Jens,"[18, 19]",Bund,Hesse,Jens Zimmermann
364,963904327,108,0,0.0,80861,StefanRouenhoff,cducsu,Rouenhoff,Stefan,[19],Bund,North Rhine-Westphalia,Stefan Rouenhoff
365,976421048,408,0,0.0,80642,A_Gloeckner,spd,Glöckner,Angelika,"[18, 19]",Bund,Rheinland-Pfalz,Angelika Glöckner
366,2797812265,2760,0,0.0,80056,Thomas_Bareiss,cducsu,Bareiß,Thomas,"[16, 17, 18, 19]",Bund,Baden-Württemberg,Thomas Bareiß
367,58429842,1641,0,0.0,79909,olavgutting,cducsu,Gutting,Olav,"[15, 16, 17, 18, 19]",Bund,Baden-Württemberg,Olav Gutting
368,57293969,876,0,0.0,79861,soerenbartol,spd,Bartol,Sören,"[15, 16, 17, 18, 19]",Bund,Hesse,Sören Bartol
369,56762889,92,0,0.0,80258,stephanharbarth,cducsu,Harbarth,Stephan,"[17, 18, 19]",Bund,Baden-Württemberg,Stephan Harbarth
370,1662533040,11,0,0.0,80446,Hansjoerg_Durz,cducsu,Durz,Hansjörg,"[18, 19]",Bund,Bavaria,Hansjörg Durz
371,1862781722,31,0,0.0,80731,axelgehrke,afd,Gehrke,Axel,[19],Bund,Schleswig-Holstein,Axel Gehrke
372,1872648764,125,0,0.0,80443,dittmarsabine,spd,Dittmar,Sabine,"[18, 19]",Bund,Bavaria,Sabine Dittmar
373,1906911697,229,0,0.0,80515,Dr_Roy_Kuehne,cducsu,Kühne,Roy,"[18, 19]",Bund,Lower Saxony,Roy Kühne
374,2179010672,1214,0,0.0,80427,ABaerbock,gruene,Baerbock,Annalena,"[18, 19]",Bund,Brandenburg,Annalena Baerbock
375,2192588903,313,0,0.0,80716,TErndl,cducsu,Erndl,Thomas,[19],Bund,Bavaria,Thomas Erndl
376,2226815116,3841,0,0.0,80588,Schwarz_MdB,spd,Schwarz,Andreas,"[18, 19]",Bund,Bavaria,Andreas Schwarz
377,2290961736,32,0,0.0,80400,ZieglerMdB,spd,Ziegler,Dagmar,"[17, 18, 19]",Bund,Brandenburg,Dagmar Ziegler
378,2306519694,514,0,0.0,80387,MarkusTressel,gruene,Tressel,Markus,"[17, 18, 19]",Bund,Saarland,Markus Tressel
379,54535670,65,0,0.0,80023,Wellenreuther,cducsu,Wellenreuther,Ingo,"[15, 16, 17, 18, 19]",Bund,Baden-Württemberg,Ingo Wellenreuther
380,52994606,640,0,0.0,80401,matthiaszimmer,cducsu,Zimmer,Matthias,"[17, 18, 19]",Bund,Hesse,Matthias Zimmer
381,2373251115,112,0,0.0,80831,muellerboehm,fdp,Müller-Böhm,Roman,[19],Bund,North Rhine-Westphalia,Roman Müller-Böhm
382,2405039875,256,0,0.0,80644,RonjaKemmer,cducsu,Kemmer,Ronja,"[18, 19]",Bund,Baden-Württemberg,Ronja Kemmer
383,52431948,903,0,0.0,80409,ebner_sha,gruene,Ebner,Harald,"[17, 18, 19]",Bund,Baden-Württemberg,Harald Ebner
384,2443895924,1056,0,0.0,80539,BetMueller,spd,Müller,Bettina,"[18, 19]",Bund,Hesse,Bettina Müller
385,2479436480,1985,0,0.0,80624,Kai_Whittaker,cducsu,Whittaker,Kai,"[18, 19]",Bund,Baden-Württemberg,Kai Whittaker
386,2521976694,68,0,0.0,80504,AnjaKarliczek,cducsu,Karliczek,Anja,"[18, 19]",Bund,North Rhine-Westphalia,Anja Karliczek
387,51483238,380,0,0.0,80247,thomasgebhart,cducsu,Gebhart,Thomas,"[17, 18, 19]",Bund,Rheinland-Pfalz,Thomas Gebhart
388,50315139,253,0,0.0,79990,andreasscheuer,cducsu,Scheuer,Andreas,"[15, 16, 17, 18, 19]",Bund,Bavaria,Andreas Scheuer
389,46480553,837,0,0.0,80275,UweKekeritz,gruene,Kekeritz,Uwe,"[17, 18, 19]",Bund,Bavaria,Uwe Kekeritz
390,44608858,456,0,0.0,80750,MarcHenrichmann,cducsu,Henrichmann,Marc,[19],Bund,North Rhine-Westphalia,Marc Henrichmann
391,2617281050,446,0,0.0,79687,Lothar_Binding,spd,Binding,Lothar,"[14, 15, 16, 17, 18, 19]",Bund,Baden-Württemberg,Lothar Binding
392,231440493,410,0,0.0,80272,KaczmarekOliver,spd,Kaczmarek,Oliver,"[17, 18, 19]",Bund,North Rhine-Westphalia,Oliver Kaczmarek
393,2710786593,89,0,0.0,80349,ruppert_stefan,fdp,Ruppert,Stefan,"[17, 19]",Bund,Hesse,Stefan Ruppert
394,43959185,169,0,0.0,80263,FrankHeinrich,cducsu,Heinrich,Frank,"[17, 18, 19]",Bund,Saxony,Frank Heinrich
395,1534201208,5,0,0.0,80842,ttte94,afd,Otten,Gerold,[19],Bund,Bavaria,Gerold Otten
396,1524735194,249,0,0.0,80571,crueffer,gruene,Rüffer,Corinna,"[18, 19]",Bund,Rheinland-Pfalz,Corinna Rüffer
397,992808439,230,0,0.0,80619,GabiWeberSPD,spd,Weber,Gabi,"[18, 19]",Bund,Rheinland-Pfalz,Gabi Weber
398,1513671236,3594,0,0.0,80483,HHirte,cducsu,Hirte,Heribert,"[18, 19]",Bund,North Rhine-Westphalia,Heribert Hirte
399,995653004,202,0,0.0,80533,JanMetzler,cducsu,Metzler,Jan,"[18, 19]",Bund,Rheinland-Pfalz,Jan Metzler
400,1028440310,359,0,0.0,80510,arnoklare,spd,Klare,Arno,"[18, 19]",Bund,North Rhine-Westphalia,Arno Klare
401,1043288618,1120,0,0.0,80471,MetinHakverdi,spd,Hakverdi,Metin,"[18, 19]",Bund,Hamburg,Metin Hakverdi
402,83795057,1265,0,0.0,80868,NilsSchmid,spd,Schmid,Nils,[19],Bund,Baden-Württemberg,Nils Schmid
403,1076269195,975,0,0.0,80473,sebast_hartmann,spd,Hartmann,Sebastian,"[18, 19]",Bund,North Rhine-Westphalia,Sebastian Hartmann
404,83474160,2131,0,0.0,80599,JoSteiniger,cducsu,Steiniger,Johannes,"[18, 19]",Bund,Rheinland-Pfalz,Johannes Steiniger
405,1099159964,197,0,0.0,80537,KarstenMoering,cducsu,Möring,Karsten,"[18, 19]",Bund,North Rhine-Westphalia,Karsten Möring
406,1108382916,1254,0,0.0,80903,EUTheurer,fdp,Theurer,Michael,[19],Bund,Baden-Württemberg,Michael Theurer
407,1117526742,388,0,0.0,80359,s_schwartze,spd,Schwartze,Stefan,"[17, 18, 19]",Bund,North Rhine-Westphalia,Stefan Schwartze
408,1117749912,1661,0,0.0,80559,Achim_P,spd,Post,Achim,"[18, 19]",Bund,North Rhine-Westphalia,Achim Post
409,79228932,320,0,0.0,80822,FalkoMohrs,spd,Mohrs,Falko,[19],Bund,Lower Saxony,Falko Mohrs
410,77928749,812,0,0.0,80498,jungeinberlin,spd,Junge,Frank,"[18, 19]",Bund,Mecklenburg-Vorpommern,Frank Junge
411,75005687,1251,0,0.0,80384,StephanThomae,fdp,Thomae,Stephan,"[17, 19]",Bund,Bavaria,Stephan Thomae
412,1182878557,969,0,0.0,80542,AlexanderSNeu,linke,Neu,Alexander S.,"[18, 19]",Bund,North Rhine-Westphalia,Alexander S. Neu
413,1294532364,82,0,0.0,80547,Florian_Ossner,cducsu,Oßner,Florian,"[18, 19]",Bund,Bavaria,Florian Oßner
414,66750542,41,0,0.0,77461,fuchtel,cducsu,Fuchtel,Hans-Joachim,"[11, 12, 13, 14, 15, 16, 17, 18, 19]",Bund,Baden-Württemberg,Hans-Joachim Fuchtel
415,1334019378,5,0,0.0,80004,CvStetten,cducsu,Stetten,Christian,"[15, 16, 17, 18, 19]",Bund,Baden-Württemberg,Christian Stetten
416,1356753444,307,0,0.0,80873,jschraps,spd,Schraps,Johannes,[19],Bund,Lower Saxony,Johannes Schraps
417,1370491088,542,0,0.0,80475,MarkHauptmann,cducsu,Hauptmann,Mark,"[18, 19]",Bund,Thuringia,Mark Hauptmann
418,1391875208,4,0,0.0,80661,uhl_markus,cducsu,Uhl,Markus,"[18, 19]",Bund,Saarland,Markus Uhl
419,1399764944,208,0,0.0,80549,oezdemir_spd,spd,Özdemir,Mahmut,"[18, 19]",Bund,North Rhine-Westphalia,Mahmut Özdemir
420,1421571306,1617,0,0.0,80331,NordMdb,linke,Nord,Thomas,"[17, 18, 19]",Bund,Brandenburg,Thomas Nord
421,64994645,381,0,0.0,80074,ernst_klaus,linke,Ernst,Klaus,"[16, 17, 18, 19]",Bund,Bavaria,Klaus Ernst
422,1446031532,22,0,0.0,80523,AndreaLindholz,cducsu,Lindholz,Andrea,"[18, 19]",Bund,Bavaria,Andrea Lindholz
423,1461705757,4,0,0.0,79758,AnetteKramme,spd,Kramme,Anette,"[14, 15, 16, 17, 18, 19]",Bund,Bavaria,Anette Kramme
424,64220313,16,0,0.0,80634,zierke,spd,Zierke,Stefan,"[18, 19]",Bund,Brandenburg,Stefan Zierke
425,64159881,138,0,0.0,80639,CPetryMdB,spd,Petry,Christian,"[18, 19]",Bund,Saarland,Christian Petry
426,1009025255753601024,28,0,0.0,80867,DrRobbySchlund,afd,Schlund,Robby,[19],Bund,Thuringia,Robby Schlund
